1,0.140495384,0.404215773,0.404215773,0.089324107,0.470086429,0.404215773,0.404215773,0.347575214,0.470086429,0.031046846,0.031046846,0.337349398,0.163390391,0.404215773,0.404215773,0.470086429,0.103880287,0.140495384,0.404215773,0.347575214,0.404215773,0.404215773,0.190016349,0.000963907,0.041990051,0.220981251,0.298871389,0.048832713,0.404215773,0.404215773,0.404215773,0.404215773,0.347575214,0.298871389,0.163390391,0.012549625,0.347575214,0.163390391,4.20E-06,0.347575214,0.404215773,0.000526959,0.404215773,0.404215773,0.190016349,0.404215773,0.163390391,0.036106213,0.019738953,0.220981251,0.404215773,0.220981251,0.404215773,0.190016349,0.347575214,0.404215773,0.190016349,0.256992166,0.470086429,0.404215773,0.404215773,0.404215773,0.404215773,0.256992166,0.470086429,0.404215773,0.220981251,0.470086429,0.470086429,0.256992166,0.190016349,0.106060606,0.220981251,0.470086429,0.220981251,0.103880287,0.220981251,0.347575214,0.404215773,0.404215773,0.470086429,0.163390391,0.12080853,0.347575214,0.140495384,0.138694639,0.404215773,0.119238477,0.190016349,0.256992166,0.066044973,0.036106213,0.404215773,0.163390391,0.404215773,0.220981251,0.404215773,0.256992166,0.404215773,0.220981251,0.404215773,0.404215773,0.103880287,0.190016349,0.298871389,0.256992166,0.134615385,0.347575214,0.184210526,0.298871389,0.140495384,0.140495384,0.311111111,0.163390391,0.256992166,0.404215773
0.140495384,1,0.256992166,0.256992166,0.05679045,0.298871389,0.256992166,0.256992166,0.220981251,0.298871389,0.019738953,0.019738953,1.98E-06,0.103880287,0.256992166,0.256992166,0.298871389,0.066044973,0.089324107,0.256992166,0.220981251,0.256992166,0.256992166,0.12080853,0.000612832,0.02669642,0.140495384,0.190016349,0.031046846,0.256992166,0.256992166,0.256992166,0.256992166,0.220981251,0.190016349,0.103880287,0.007978796,0.220981251,0.103880287,2.67E-06,0.220981251,0.256992166,0.00033503,0.256992166,0.256992166,0.12080853,0.256992166,0.103880287,0.022955596,0.012549625,0.140495384,0.256992166,0.140495384,0.256992166,0.12080853,0.220981251,0.256992166,0.12080853,0.163390391,0.298871389,0.256992166,0.256992166,0.256992166,0.256992166,0.163390391,0.298871389,0.256992166,0.140495384,0.298871389,0.298871389,0.163390391,0.12080853,0.12080853,0.140495384,0.298871389,0.140495384,0.066044973,0.140495384,0.220981251,0.256992166,0.256992166,0.298871389,0.103880287,0.076807606,0.220981251,0.089324107,0.05679045,0.256992166,0.05679045,0.12080853,0.163390391,0.041990051,0.022955596,0.256992166,0.103880287,0.256992166,0.140495384,0.256992166,0.163390391,0.256992166,0.140495384,0.256992166,0.256992166,0.066044973,0.12080853,0.190016349,0.163390391,0.041990051,0.220981251,0.089324107,0.190016349,0.089324107,0.089324107,0.256992166,0.103880287,0.163390391,0.256992166
0.404215773,0.256992166,1,0.739385766,0.163390391,0.859875436,0.739385766,0.739385766,0.635779658,0.859875436,0.05679045,0.05679045,5.69E-06,0.298871389,0.739385766,0.739385766,0.859875436,0.190016349,0.256992166,0.739385766,0.635779658,0.739385766,0.739385766,0.347575214,0.001763164,0.076807606,0.404215773,0.54669131,0.089324107,0.739385766,0.739385766,0.739385766,0.739385766,0.635779658,0.54669131,0.298871389,0.022955596,0.635779658,0.298871389,7.69E-06,0.635779658,0.739385766,0.000963907,0.739385766,0.739385766,0.347575214,0.739385766,0.298871389,0.066044973,0.036106213,0.404215773,0.739385766,0.404215773,0.739385766,0.347575214,0.635779658,0.739385766,0.347575214,0.470086429,0.859875436,0.739385766,0.739385766,0.739385766,0.739385766,0.470086429,0.859875436,0.739385766,0.404215773,0.859875436,0.859875436,0.470086429,0.347575214,0.347575214,0.404215773,0.859875436,0.404215773,0.190016349,0.404215773,0.635779658,0.739385766,0.739385766,0.859875436,0.298871389,0.220981251,0.635779658,0.256992166,0.163390391,0.739385766,0.163390391,0.347575214,0.470086429,0.12080853,0.066044973,0.739385766,0.298871389,0.739385766,0.404215773,0.739385766,0.470086429,0.739385766,0.404215773,0.739385766,0.739385766,0.190016349,0.347575214,0.54669131,0.470086429,0.12080853,0.635779658,0.256992166,0.54669131,0.256992166,0.256992166,0.739385766,0.298871389,0.470086429,0.739385766
0.404215773,0.256992166,0.739385766,1,0.378378378,0.859875436,0.739385766,0.739385766,0.635779658,0.859875436,0.237288136,0.095890411,0.118644068,0.298871389,0.739385766,0.739385766,0.859875436,0.088663711,0.256992166,0.237288136,0.635779658,0.154696133,0.739385766,0.088663711,0.091503268,0.076807606,0.404215773,0.54669131,0.089324107,0.739385766,0.134615385,0.739385766,0.739385766,0.092776673,0.54669131,0.100719424,0.022955596,0.635779658,0.298871389,0.106060606,0.635779658,0.739385766,0.191780822,0.092776673,0.739385766,0.347575214,0.739385766,0.298871389,0.269230769,0.183006536,0.404215773,0.739385766,0.404215773,0.739385766,0.347575214,0.635779658,0.252252252,0.252252252,0.470086429,0.859875436,0.739385766,0.739385766,0.739385766,0.154696133,0.470086429,0.859875436,0.739385766,0.118644068,0.859875436,0.859875436,0.470086429,0.112,0.083832335,0.404215773,0.212121212,0.404215773,0.100214746,0.404215773,0.635779658,0.739385766,0.739385766,0.859875436,0.298871389,0.092776673,0.092776673,0.256992166,0.163390391,0.739385766,0.207715134,0.347575214,0.106060606,0.12080853,0.066044973,0.739385766,0.298871389,0.739385766,0.404215773,0.739385766,0.470086429,0.739385766,0.404215773,0.739385766,0.098730606,0.190016349,0.347575214,0.54669131,0.470086429,0.100719424,0.635779658,0.126126126,0.54669131,0.256992166,0.256992166,0.112,0.298871389,0.470086429,0.739385766
0.089324107,0.05679045,0.163390391,0.378378378,1,0.190016349,0.163390391,0.163390391,0.140495384,0.190016349,0.337349398,0.126126126,0.168674699,0.066044973,0.163390391,0.163390391,0.190016349,0.113913751,0.076807606,0.337349398,0.140495384,0.191780822,0.163390391,0.113913751,0.118644068,0.016973041,0.089324107,0.12080853,0.019738953,0.163390391,0.202898551,0.163390391,0.163390391,0.120793788,0.12080853,0.134615385,0.005072756,0.140495384,0.066044973,0.144329897,0.140495384,0.163390391,0.252252252,0.120793788,0.163390391,0.076807606,0.163390391,0.066044973,0.405797101,0.237288136,0.089324107,0.163390391,0.089324107,0.163390391,0.076807606,0.140495384,0.368421053,0.368421053,0.103880287,0.190016349,0.163390391,0.163390391,0.163390391,0.191780822,0.103880287,0.190016349,0.163390391,0.168674699,0.190016349,0.190016349,0.103880287,0.155555556,0.076807606,0.089324107,0.288659794,0.089324107,0.041990051,0.089324107,0.140495384,0.163390391,0.163390391,0.190016349,0.066044973,0.120793788,0.120793788,0.05679045,0.036106213,0.163390391,0.280561122,0.076807606,0.144329897,0.02669642,0.014594701,0.163390391,0.066044973,0.163390391,0.089324107,0.163390391,0.103880287,0.163390391,0.089324107,0.163390391,0.131086142,0.041990051,0.076807606,0.12080853,0.103880287,0.02669642,0.140495384,0.05679045,0.12080853,0.05679045,0.05679045,0.155555556,0.066044973,0.103880287,0.163390391
0.470086429,0.298871389,0.859875436,0.859875436,0.190016349,1,0.859875436,0.859875436,0.739385766,1,0.066044973,0.066044973,6.61E-06,0.347575214,0.859875436,0.859875436,1,0.220981251,0.298871389,0.859875436,0.739385766,0.859875436,0.859875436,0.404215773,0.002050488,0.089324107,0.470086429,0.635779658,0.103880287,0.859875436,0.859875436,0.859875436,0.859875436,0.739385766,0.635779658,0.347575214,0.02669642,0.739385766,0.347575214,8.94E-06,0.739385766,0.859875436,0.001120984,0.257116621,0.859875436,0.404215773,0.859875436,0.347575214,0.076807606,0.041990051,0.470086429,0.859875436,0.470086429,0.859875436,0.404215773,0.739385766,0.859875436,0.404215773,0.54669131,1,0.859875436,0.859875436,0.859875436,0.859875436,0.54669131,1,0.859875436,0.470086429,1,1,0.54669131,0.337349398,0.404215773,0.470086429,1,0.470086429,0.220981251,0.470086429,0.739385766,0.859875436,0.859875436,1,0.347575214,0.257116621,0.257116621,0.298871389,0.190016349,0.859875436,0.190016349,0.404215773,0.54669131,0.140495384,0.076807606,0.859875436,0.347575214,0.859875436,0.470086429,0.859875436,0.54669131,0.859875436,0.470086429,0.859875436,0.859875436,0.257116621,0.404215773,0.635779658,0.54669131,0.140495384,0.301724138,0.298871389,0.635779658,0.298871389,0.298871389,0.859875436,0.347575214,0.54669131,0.859875436
0.404215773,0.256992166,0.739385766,0.739385766,0.163390391,0.859875436,1,0.739385766,0.635779658,0.859875436,0.05679045,0.05679045,5.69E-06,0.298871389,0.739385766,1,0.859875436,0.190016349,0.256992166,0.739385766,0.635779658,0.739385766,0.739385766,0.347575214,0.002384634,0.076807606,0.404215773,0.54669131,0.089324107,0.739385766,0.739385766,0.739385766,0.739385766,0.635779658,0.54669131,0.298871389,0.022955596,0.635779658,0.298871389,1.04E-05,0.635779658,0.739385766,0.001303659,0.739385766,0.739385766,0.347575214,0.739385766,0.298871389,0.066044973,0.048832713,0.404215773,0.739385766,0.404215773,0.739385766,0.347575214,0.635779658,0.739385766,0.347575214,0.470086429,0.859875436,0.355932203,0.739385766,0.739385766,0.739385766,0.470086429,0.859875436,0.739385766,0.404215773,0.859875436,0.859875436,0.470086429,0.347575214,0.347575214,0.404215773,0.859875436,0.318181818,0.318449874,0.474576271,0.635779658,0.739385766,0.739385766,0.126126126,0.298871389,0.220981251,0.635779658,0.256992166,0.163390391,0.739385766,0.163390391,0.347575214,0.470086429,0.163390391,0.066044973,0.739385766,0.298871389,0.739385766,0.404215773,0.739385766,0.470086429,0.739385766,0.404215773,0.739385766,0.739385766,0.190016349,0.347575214,0.54669131,0.470086429,0.12080853,0.635779658,0.256992166,0.54669131,0.432989691,0.256992166,0.739385766,0.298871389,0.470086429,0.739385766
0.404215773,0.256992166,0.739385766,0.739385766,0.163390391,0.859875436,0.739385766,1,0.635779658,0.859875436,0.05679045,0.05679045,5.69E-06,0.298871389,0.739385766,0.739385766,0.859875436,0.190016349,0.256992166,0.739385766,0.635779658,0.739385766,0.739385766,0.347575214,0.001763164,0.076807606,0.404215773,0.54669131,0.089324107,0.739385766,0.739385766,0.739385766,0.739385766,0.635779658,0.54669131,0.298871389,0.022955596,0.635779658,0.298871389,7.69E-06,0.635779658,0.739385766,0.000963907,0.739385766,0.739385766,0.347575214,0.739385766,0.298871389,0.066044973,0.036106213,0.404215773,0.739385766,0.404215773,0.739385766,0.347575214,0.635779658,0.739385766,0.347575214,0.470086429,0.859875436,0.739385766,0.739385766,0.739385766,0.739385766,0.470086429,0.859875436,0.739385766,0.404215773,0.859875436,0.859875436,0.470086429,0.347575214,0.347575214,0.404215773,0.859875436,0.404215773,0.190016349,0.404215773,0.635779658,0.739385766,0.739385766,0.859875436,0.298871389,0.220981251,0.635779658,0.256992166,0.163390391,0.739385766,0.163390391,0.347575214,0.470086429,0.12080853,0.066044973,0.739385766,0.298871389,0.739385766,0.404215773,0.739385766,0.470086429,0.739385766,0.404215773,0.739385766,0.739385766,0.190016349,0.347575214,0.54669131,0.470086429,0.12080853,0.635779658,0.256992166,0.54669131,0.256992166,0.256992166,0.739385766,0.298871389,0.470086429,0.739385766
0.347575214,0.220981251,0.635779658,0.635779658,0.140495384,0.739385766,0.635779658,0.635779658,1,0.739385766,0.048832713,0.048832713,4.89E-06,0.354166667,0.635779658,0.635779658,0.739385766,0.163390391,0.220981251,0.635779658,0.54669131,0.635779658,0.635779658,0.298871389,0.001516102,0.577319588,0.347575214,0.470086429,0.235888795,0.635779658,0.635779658,0.154355017,0.635779658,0.54669131,0.470086429,0.256992166,0.019738953,0.54669131,0.256992166,6.61E-06,0.54669131,0.635779658,0.00082884,0.635779658,0.254545455,0.225806452,0.635779658,0.256992166,0.05679045,0.031046846,0.347575214,0.635779658,0.451612903,0.147523709,0.298871389,0.54669131,0.635779658,0.298871389,0.404215773,0.739385766,0.269230769,0.635779658,0.635779658,0.635779658,0.404215773,0.739385766,0.635779658,0.347575214,0.739385766,0.739385766,0.404215773,0.298871389,0.298871389,0.347575214,0.739385766,0.355932203,0.163390391,0.347575214,0.368421053,0.635779658,0.635779658,0.739385766,0.256992166,0.190016349,0.54669131,0.220981251,0.140495384,0.635779658,0.140495384,0.298871389,0.404215773,0.103880287,0.05679045,0.635779658,0.256992166,0.635779658,0.347575214,0.284348865,0.284348865,0.635779658,0.347575214,0.635779658,0.635779658,0.163390391,0.298871389,0.470086429,0.404215773,0.103880287,0.54669131,0.220981251,0.470086429,0.220981251,0.337349398,0.635779658,0.256992166,0.404215773,0.635779658
0.470086429,0.298871389,0.859875436,0.859875436,0.190016349,1,0.859875436,0.859875436,0.739385766,1,0.066044973,0.066044973,6.61E-06,0.347575214,0.859875436,0.859875436,1,0.220981251,0.298871389,0.859875436,0.739385766,0.859875436,0.859875436,0.404215773,0.002050488,0.089324107,0.470086429,0.635779658,0.103880287,0.859875436,0.859875436,0.859875436,0.859875436,0.739385766,0.635779658,0.347575214,0.02669642,0.739385766,0.347575214,8.94E-06,0.739385766,0.859875436,0.001120984,0.859875436,0.859875436,0.404215773,0.859875436,0.347575214,0.076807606,0.041990051,0.470086429,0.859875436,0.470086429,0.859875436,0.404215773,0.739385766,0.859875436,0.404215773,0.54669131,1,0.859875436,0.859875436,0.859875436,0.859875436,0.54669131,1,0.859875436,0.470086429,1,1,0.54669131,0.404215773,0.404215773,0.470086429,1,0.470086429,0.220981251,0.470086429,0.739385766,0.859875436,0.859875436,1,0.347575214,0.256992166,0.739385766,0.298871389,0.190016349,0.859875436,0.190016349,0.404215773,0.54669131,0.140495384,0.076807606,0.859875436,0.347575214,0.859875436,0.470086429,0.859875436,0.54669131,0.859875436,0.470086429,0.859875436,0.859875436,0.220981251,0.404215773,0.635779658,0.54669131,0.140495384,0.739385766,0.298871389,0.635779658,0.298871389,0.298871389,0.859875436,0.347575214,0.54669131,0.859875436
